model,car_type,fuel_type,car_rating,year_to_start,riders,year_to_work,target_reg,target_class,min_rating,mean_rating,max_speed,driver_age_mean,driver_rating_mean,driver_accident_mean,fix_count,avg_destroy_degree,total_work_duration,unique_work_types,feature_min_max_diff,feature_corner,feature_mean,feature_shift,feature_start,feature_quant
Skoda Rapid,economy,petrol,3.88,2016,91963,2021,50.98,engine_check,0.1,4.330287356321839,157.02620014633936,33.195402298850574,8.07816091954023,15.477477477477477,34,3.1999999999999997,865,4,38.253,0.11839951542839926,7.807758620689655,298834,18.126,18.9115
Mercedes-Benz E200,business,petrol,4.7,2011,3972,2017,42.45,electro_bug,0.0,4.24080459770115,188.92810741239467,35.867816091954026,8.202298850574714,8.436781609195402,34,3.326470588235294,720,4,57.829,0.05479834540648398,-9.450999999999999,641072,-6.487,2.2024999999999997
Kia Rio,economy,petrol,5.3,2013,37578,2016,42.13,engine_check,0.1,4.594367816091954,173.80469567696747,33.241379310344826,8.136206896551725,18.217391304347824,34,3.35,815,4,57.587,0.021582829897840064,7.312390804597701,17694,0.06,12.354000000000001
Smart ForTwo,economy,petrol,5.26,2016,93285,2019,41.62,engine_overheat,0.1,3.985,197.1885072297576,32.7183908045977,7.854022988505746,9.482758620689655,34,3.4411764705882355,821,3,38.788000000000004,0.1094175723399911,-16.190856321839078,3763,-2.464,-7.9045
Smart ForFour,economy,petrol,3.52,2015,80239,2020,23.11,wheel_shake,0.1,4.638908045977011,126.29943590039908,34.11494252873563,8.151724137931035,15.28688524590164,34,4.120588235294117,961,3,14.700999999999999,-0.08725022305435126,-2.3417183908045978,722864,0.0,-0.0
VW Polo,economy,petrol,4.84,2015,79545,2019,57.24,engine_check,0.1,4.572758620689655,161.60087880132605,34.01724137931034,7.996551724137931,14.932773109243698,34,2.976470588235294,802,4,53.416,-0.13943246396607983,7.960488505747127,604396,-0.036,17.602
Nissan Qashqai,standart,petrol,4.64,2013,47424,2017,36.41,gear_stick,0.19,4.315459770114942,107.96416250470932,33.45977011494253,7.824712643678161,9.25287356321839,34,3.682352941176471,798,4,91.063,0.01894297756590041,-14.388229885057472,569430,-11.099,10.288
Smart ForTwo,economy,petrol,4.02,2017,119491,2017,76.65,another_bug,0.1,4.602183908045977,186.23226150576463,34.46551724137931,8.060344827586206,15.595238095238095,34,3.5,924,4,9.0,-0.06761317337739524,-0.13746551724137931,432188,0.0,0.001
VW Polo,economy,petrol,5.06,2012,19306,2014,71.35,engine_check,0.1,4.700862068965518,161.41404016779333,32.298850574712645,8.139655172413793,15.008620689655173,34,2.6999999999999997,754,4,71.19200000000001,0.16497086044276338,-5.647149425287356,439285,-0.891,3.1855
VW Tiguan,economy,petrol,2.6,2015,80235,2019,36.36,engine_overheat,0.1,4.317298850574713,195.4337692764203,35.67816091954023,7.777011494252874,9.10919540229885,34,3.1852941176470586,851,4,47.216,0.07488024002080834,6.484775862068965,620070,25.721,17.2845
Mini Cooper,business,petrol,5.44,2014,60625,2017,35.75,electro_bug,0.0,4.267873563218391,184.62486738315505,35.327586206896555,8.09080459770115,7.4655172413793105,34,2.985294117647059,850,4,52.041,-0.0034656337974122127,-21.04509195402299,326029,6.312,-12.1205
VW Polo VI,economy,petrol,4.22,2014,69990,2016,28.29,gear_stick,0.1,4.754597701149425,130.2855817628742,34.39655172413793,7.791954022988506,9.063218390804598,34,3.411764705882353,870,4,121.15100000000001,0.053379412416988126,-44.66186206896552,308615,-23.473,-0.007000000000000006
BMW 320i,business,petrol,3.86,2017,118653,2019,77.3,another_bug,0.12,4.701724137931035,200.0,33.94827586206897,8.2316091954023,13.556451612903226,34,4.052941176470589,903,3,46.29900000000001,-0.08341429460498895,12.152867816091955,344765,-5.968,15.8155
Smart ForFour,economy,petrol,5.36,2017,131558,2020,65.04,engine_ignition,0.1,3.8382758620689654,189.84409110690984,35.189655172413794,7.998850574712644,7.413793103448276,34,2.4676470588235295,891,4,48.484,0.11862386884312186,-3.3496954022988503,621626,-1.68,7.75625
VW Polo,economy,petrol,4.1,2014,63474,2019,48.35,engine_overheat,0.1,4.5104597701149425,197.44189652897117,34.132183908045974,7.841954022988506,9.144508670520231,34,3.161764705882353,912,3,69.85600000000001,-0.08500896668130738,27.101316091954022,653473,20.03,46.95975
Renault Kaptur,standart,petrol,6.7,2012,19252,2019,81.7,another_bug,0.1,4.6658620689655175,179.83887084230054,33.0,8.124712643678162,16.305084745762713,34,3.1882352941176473,813,4,71.098,0.009141080421507707,9.142408045977012,571828,-3.787,25.6815
Kia Rio X,economy,petrol,3.64,2015,75065,2014,52.65,engine_check,0.1,4.401206896551724,164.0,34.258620689655174,8.130459770114943,17.91304347826087,34,2.985294117647059,709,4,66.688,-0.05850171990344837,13.480425287356322,307403,6.189,19.27775
Kia Rio X-line,economy,petrol,4.62,2013,44567,2014,26.72,break_bug,0.1,5.312356321839081,108.49259670099732,35.21264367816092,7.950574712643679,7.7298850574712645,34,3.591176470588235,924,3,98.286,-0.12219748823599241,-37.39572988505747,131645,1.904,-8.511
Smart Coupe,economy,petrol,4.7,2014,69023,2018,42.44,engine_overheat,0.1,4.0937931034482755,192.3250998894841,34.827586206896555,7.801149425287357,9.109826589595375,34,4.126470588235295,926,4,36.788000000000004,0.116428175028193,-22.935281609195403,604723,-4.201,-17.0875
VW Tiguan,economy,petrol,5.0,2016,98052,2020,55.49,another_bug,0.27,4.789022988505747,187.0,35.1551724137931,8.135632183908045,15.387596899224807,34,3.8676470588235294,943,4,80.11,-0.020404807953517675,-2.7241206896551726,339390,5.654,6.1625
VW Polo,economy,petrol,3.88,2012,28835,2019,31.9,gear_stick,0.1,4.574655172413793,105.54769989670436,32.86206896551724,7.83448275862069,9.279069767441861,34,3.5264705882352945,849,4,70.601,0.14707564023934708,-12.287563218390805,453081,1.192,0.32575
Kia Rio X-line,economy,petrol,4.92,2014,59945,2015,48.4,engine_check,0.1,4.29919540229885,160.17149409227414,33.35632183908046,8.087931034482759,16.84070796460177,34,3.1676470588235297,855,3,82.938,-0.08536789435755562,14.474632183908044,70724,14.471,33.018
Nissan Qashqai,standart,petrol,5.96,2015,79090,2019,59.25,engine_ignition,0.1,4.041551724137931,187.71092500978972,33.39655172413793,7.941954022988506,7.14367816091954,34,2.864705882352941,968,4,14.280999999999999,0.12517687866945468,-3.4873333333333334,379825,-0.0,0.001
Hyundai Solaris,economy,petrol,5.02,2014,53011,2017,66.43,engine_ignition,0.1,4.122816091954023,183.7932291697112,33.57471264367816,8.024137931034483,7.252873563218391,34,3.0647058823529414,903,3,60.534,0.11386916782696582,19.494155172413794,699053,-0.979,33.28525
Smart ForFour,economy,petrol,3.68,2016,102461,2017,26.65,break_bug,1.1,5.424367816091954,115.75335095016868,33.43103448275862,7.959770114942529,7.676300578034682,34,4.517647058823529,917,4,29.015,0.07168731630438126,-6.9705057471264364,661109,-14.546,1.456
Renault Kaptur,standart,petrol,5.04,2012,19858,2016,43.38,gear_stick,0.1,4.228045977011494,108.97768790712904,34.867816091954026,7.853448275862069,8.908045977011493,34,3.0588235294117645,752,4,77.49300000000001,-0.05706420697099015,-29.79611494252874,427093,-39.17,-6.7452499999999995
Kia Sportage,standart,petrol,3.62,2013,46107,2015,43.91,break_bug,0.1,4.970977011494253,110.63401051047528,34.632183908045974,7.95,6.775862068965517,34,3.573529411764706,824,4,89.042,-0.05516592803586996,-22.65653448275862,286691,-32.687,-3.98575
Hyundai Solaris,economy,petrol,5.9,2015,92235,2020,39.84,wheel_shake,0.1,4.662011494252873,119.45961493972298,33.793103448275865,8.042528735632185,16.71551724137931,34,3.1205882352941177,904,4,36.794,-0.11083809681090698,-0.6083908045977011,83285,12.593,7.57425
Hyundai Solaris,economy,petrol,4.14,2015,72538,2016,30.74,electro_bug,0.0,4.185287356321839,188.0,34.166666666666664,7.964367816091953,7.454022988505747,34,3.144117647058824,891,4,64.955,0.18431580923274785,1.686712643678161,612626,0.126,12.74225
VW Polo,economy,petrol,4.24,2012,21861,2017,37.99,engine_fuel,0.1,4.03712643678161,197.15691576068588,32.195402298850574,8.102873563218392,19.64423076923077,34,2.9588235294117644,797,4,69.338,-0.03664476731079951,8.483724137931036,616230,3.321,29.379
VW Polo,economy,petrol,2.44,2015,83179,2020,46.33,engine_fuel,0.1,4.0504597701149425,158.95046515026252,32.38505747126437,8.145402298850575,17.904761904761905,34,3.7735294117647062,715,3,64.30199999999999,-0.0027141237582150464,10.177925287356322,163309,0.233,29.90525
Renault Sandero,standart,petrol,4.22,2015,87528,2021,114.26,another_bug,0.1,4.637413793103448,172.0,34.35057471264368,8.085632183908046,15.163793103448276,34,3.1029411764705883,861,4,44.733999999999995,-0.04186382526464147,-13.452603448275863,371824,2.64,-3.45525
Nissan Qashqai,standart,petrol,4.28,2013,43827,2019,41.5,engine_overheat,0.1,4.099712643678161,193.99972314438477,31.74137931034483,7.799425287356321,9.080459770114942,34,4.017647058823529,964,4,23.912,0.12737816808088506,3.6488793103448276,19202,2.257,5.8157499999999995
VW Polo,economy,petrol,3.24,2014,59573,2016,49.31,gear_stick,0.1,4.442183908045977,108.068607540993,33.95977011494253,7.827586206896552,9.335260115606937,34,2.9911764705882353,816,3,48.833,0.11576272675809121,-9.336862068965518,398124,-28.419,1.2895
VW Polo VI,economy,petrol,5.16,2015,92727,2017,25.61,gear_stick,0.1,4.522758620689656,100.82241211909948,34.247126436781606,7.789080459770115,8.798850574712644,34,4.585294117647059,1008,4,9.1,0.07843432850015729,-1.9541436781609196,684630,-0.0,-0.0
Kia Sportage,standart,petrol,3.68,2013,37185,2018,64.54,another_bug,0.35,4.823678160919541,186.2609447907408,33.99425287356322,8.152298850574713,14.89516129032258,34,3.4911764705882353,830,4,71.257,0.029724968836962167,-13.345212643678162,252042,-16.629,0.08249999999999999
VW Polo VI,economy,petrol,2.36,2015,80927,2018,37.57,break_bug,0.1,5.36316091954023,121.87675556488696,35.55747126436781,7.998850574712644,7.022988505747127,34,4.161764705882353,928,4,57.777,0.07989654283555037,16.995660919540228,269966,-13.096,24.91125
VW Polo VI,economy,petrol,5.0,2014,64544,2017,57.19,engine_check,0.1,4.513908045977011,158.57831720731326,34.160919540229884,8.01206896551724,18.37719298245614,34,2.264705882352941,876,4,15.399,-0.04303775060721392,-2.4804367816091952,202836,0.0,-0.001
Smart Coupe,economy,petrol,3.78,2014,63290,2015,48.05,engine_ignition,0.1,3.9363793103448272,169.81773298265716,34.706896551724135,8.057471264367816,8.086206896551724,34,2.947058823529412,933,5,13.771,0.027458135699594176,-3.245419540229885,280076,0.0,-0.001
Smart Coupe,economy,petrol,4.0,2016,107211,2017,70.15,engine_ignition,0.1,4.376091954022988,170.82006667830802,34.735632183908045,8.059770114942529,7.528735632183908,34,3.0323529411764705,1042,4,47.499,-0.044753827117898666,13.675545977011495,329133,2.688,26.36525
VW Tiguan,economy,petrol,5.0,2013,47573,2019,64.04,another_bug,0.1,4.660114942528736,188.88007362361316,35.275862068965516,8.029310344827586,17.549180327868854,34,3.920588235294118,837,4,72.573,-0.017760180873221214,14.014356321839081,457303,-17.174,27.31025
VW Tiguan,economy,petrol,4.86,2013,39123,2019,32.74,gear_stick,0.1,4.4255172413793105,94.95104378243596,35.44827586206897,7.813218390804598,8.99421965317919,34,3.8029411764705885,804,4,66.94800000000001,0.08638436444346081,-5.021793103448276,405721,3.732,4.65975
Hyundai Solaris,economy,petrol,3.38,2015,76597,2022,51.38,gear_stick,0.1,4.56948275862069,117.37932683464746,34.14942528735632,7.841379310344828,9.591954022988507,34,2.3294117647058825,809,4,31.014,-0.03538090401949191,-3.5859367816091954,90383,4.972,4.972
Smart Coupe,economy,petrol,4.92,2016,90589,2018,53.37,engine_overheat,0.1,4.001781609195402,199.7326420812254,32.298850574712645,7.875287356321839,9.574712643678161,34,3.0264705882352945,958,4,44.689,0.08848182437247083,28.91094827586207,371424,32.726,37.46625
MINI CooperSE,business,electro,4.32,2011,7708,2019,99.72,another_bug,0.45,4.744252873563219,197.0,34.89655172413793,8.14655172413793,15.558558558558559,34,3.2176470588235295,744,4,48.503,-0.07085868757032307,-14.61627011494253,684739,-10.863,-7.6625
Kia Rio X,economy,petrol,4.12,2011,3428,2016,31.37,break_bug,0.1,5.388505747126437,117.06587708819922,35.49425287356322,8.030459770114943,6.689655172413793,34,2.9941176470588236,995,4,96.202,-0.07968416755009602,-38.22065517241379,498970,-34.154,-5.23
Kia Rio X-line,economy,petrol,4.54,2011,1243,2016,24.42,engine_fuel,0.1,4.0471264367816095,171.49987106854618,33.275862068965516,8.075862068965517,16.68103448275862,34,4.129411764705883,930,4,55.978,0.08623180552663978,17.729482758620687,660422,1.992,32.682
Kia Rio,economy,petrol,4.52,2011,3558,2015,35.18,engine_fuel,0.1,4.2428735632183905,175.018202470319,33.666666666666664,8.057471264367816,16.940677966101696,34,3.076470588235294,927,4,49.604,-0.08787288852121844,1.1855747126436782,12801,-3.321,12.521
Kia Rio,economy,petrol,4.36,2012,28601,2016,43.08,engine_overheat,0.1,4.230804597701149,179.5522797000664,34.91379310344828,7.768965517241379,8.127167630057803,34,3.7764705882352945,917,3,40.991,0.15129915489520215,12.720683908045975,184649,34.542,19.74275
VW Polo VI,economy,petrol,5.96,2014,62306,2018,82.8,another_bug,0.3,4.775344827586207,182.0,33.95977011494253,8.09655172413793,14.94308943089431,34,4.026470588235294,933,4,59.888999999999996,-0.0167885604557463,-23.012683908045975,87052,-43.344,-13.033999999999999
Renault Kaptur,standart,petrol,3.86,2014,58136,2016,37.38,engine_fuel,0.1,4.165114942528736,160.61287085320126,33.78735632183908,8.092528735632184,16.23015873015873,34,3.5029411764705882,776,3,15.639999999999999,0.09692519129372476,-4.179264367816092,402559,-0.0,-0.0
Kia Rio X-line,economy,petrol,3.9,2014,63700,2016,26.88,engine_overheat,0.1,3.908793103448276,190.77490008929456,33.55172413793103,7.804597701149425,8.641618497109826,34,3.4647058823529413,950,5,14.28,0.02023577347684676,-3.4873505747126434,56884,-0.0,0.0
Smart Coupe,economy,petrol,4.42,2014,58708,2019,61.07,engine_ignition,0.1,4.158448275862069,183.123786608318,33.47701149425287,7.941379310344828,7.902298850574713,34,2.6999999999999997,844,4,60.403999999999996,0.010183608375049008,-15.783045977011493,150608,-3.551,-7.6145000000000005
VW Polo VI,economy,petrol,4.5,2015,86791,2017,26.3,break_bug,0.4,5.34816091954023,122.0753626706026,34.57471264367816,7.98448275862069,7.804597701149425,34,4.220588235294118,925,4,29.009999999999998,0.1307981143651508,-6.158856321839081,560340,-14.57,3.435
Smart ForTwo,economy,petrol,6.32,2015,85858,2018,63.0,engine_ignition,0.1,4.269310344827586,187.41893703252452,35.86206896551724,7.925287356321839,7.32183908045977,34,3.0470588235294116,950,4,51.254999999999995,0.006487075257462035,6.028448275862069,484159,-3.712,19.406
Nissan Qashqai,standart,petrol,4.16,2015,72269,2021,56.66,engine_ignition,0.1,4.105862068965517,197.86660900892468,34.45977011494253,7.9637931034482765,6.781609195402299,34,2.8323529411764703,873,3,35.943999999999996,-0.07531652500475904,15.817068965517242,601091,0.567,19.29625
Audi A4,premium,petrol,3.62,2014,65850,2021,58.55,break_bug,0.1,5.28,121.22832764963198,36.7816091954023,8.010344827586207,7.396551724137931,34,2.6,733,4,109.85900000000001,-0.04595215311722216,-7.724143678160919,496680,0.961,23.398249999999997
Kia Rio,economy,petrol,3.7,2013,45873,2020,27.51,electro_bug,0.0,4.360862068965517,200.0,33.60344827586207,7.957471264367816,7.775862068965517,34,4.602941176470588,826,4,95.861,0.05223737744004106,-38.32816091954023,573595,-47.889,-25.324
Smart ForTwo,economy,petrol,4.76,2015,70411,2022,36.53,break_bug,0.1,5.23632183908046,107.3940726292436,36.08045977011494,7.954597701149424,6.574712643678161,34,3.1882352941176473,882,4,29.018,0.023876928015958324,-7.311816091954023,695676,1.951,1.953
VW Polo,economy,petrol,5.5,2013,47183,2015,41.01,engine_ignition,0.1,3.8449425287356322,175.95194330921174,34.833333333333336,8.058045977011494,7.586206896551724,34,3.423529411764706,790,4,50.486999999999995,0.09519148595456894,24.062551724137933,710186,-3.321,35.355
Mercedes-Benz E200,business,petrol,2.54,2013,49634,2019,32.98,break_bug,0.21,5.26603448275862,114.53896700178572,35.87931034482759,8.194827586206896,7.5,34,3.3058823529411767,826,3,7.497,0.048178981526311386,-1.6373333333333335,522837,-0.0,0.0
Smart ForTwo,economy,petrol,6.16,2017,111958,2016,47.28,engine_check,0.41,4.471264367816092,162.97388706429427,34.18390804597701,8.048275862068966,18.23076923076923,34,2.802941176470588,943,4,43.346000000000004,-0.11376597105974381,12.713954022988506,290669,23.265,24.720750000000002
Smart Coupe,economy,petrol,5.2,2014,71773,2021,40.81,engine_overheat,0.1,4.193448275862068,188.5402467491171,32.310344827586206,7.8229885057471265,8.988505747126437,34,3.2294117647058824,900,4,26.787,-0.08164586912603498,12.4458908045977,700273,22.141,16.21875
Kia Rio X,economy,petrol,4.16,2013,41911,2017,61.86,another_bug,0.1,4.6242528735632185,194.1753029634478,32.94827586206897,8.10344827586207,15.054054054054054,34,4.629411764705883,981,4,61.114,-0.0011860034320612055,17.63667816091954,139512,1.988,24.55275
Hyundai Solaris,economy,petrol,4.82,2014,61291,2015,23.4,gear_stick,0.1,4.394885057471265,106.75414752110564,33.01149425287356,7.7827586206896555,9.803468208092486,34,3.5058823529411764,939,4,32.005,-0.06936709067377105,-8.303045977011495,145059,1.11,1.112
VW Polo VI,economy,petrol,5.0,2013,43238,2016,41.49,engine_fuel,0.1,3.9895977011494255,182.72827326920896,33.88505747126437,8.083333333333334,16.293650793650794,34,3.538235294117647,876,4,14.282,-0.04638207803340316,-3.4884827586206897,535536,0.0,-0.0
Nissan Qashqai,standart,petrol,3.52,2015,78008,2019,61.71,another_bug,0.19,4.674942528735633,197.7856478750067,34.7183908045977,8.006896551724138,16.218487394957982,34,4.073529411764706,838,5,75.034,0.004575733750273809,6.551310344827585,323217,9.898,20.142249999999997
Renault Sandero,standart,petrol,4.2,2011,4953,2018,54.6,engine_ignition,0.1,3.8778735632183907,177.5200026079718,34.53448275862069,8.01264367816092,8.034682080924856,34,2.9647058823529413,902,4,68.718,-0.10577655493290443,-12.040545977011494,445184,-3.61,5.54325
Kia Rio X-line,economy,petrol,4.76,2013,41441,2016,36.3,gear_stick,0.1,4.469655172413793,105.07025631452534,33.46551724137931,7.82183908045977,8.706896551724139,34,3.2558823529411764,853,4,33.004,-0.11748402592411525,-5.95866091954023,40293,-16.146,3.857
Skoda Rapid,economy,petrol,5.94,2017,116891,2022,57.69,engine_ignition,0.1,4.281149425287356,189.35586834051227,35.264367816091955,8.03103448275862,6.971264367816092,34,2.411764705882353,989,4,89.197,-0.16530766753394383,-1.3513908045977012,146427,0.661,23.17025
