model,car_type,fuel_type,max_speed,mean_rating,min_rating,avg_destroy_degree,driver_accident_mean,driver_rating_mean,fix_count,total_work_duration,feature_min_max_diff,feature_start,feature_quant,target_class
VW Tiguan,economy,petrol,114.79487351587387,4.460172413793104,0.1,3.3323529411764703,9.114942528735632,7.897126436781608,34,873,80.756,-34.627,-20.918499999999998,gear_stick
Renault Sandero,standart,petrol,190.8473943144048,4.445862068965518,0.1,3.144117647058824,19.336283185840706,8.148850574712645,34,895,66.302,3.102,56.047000000000004,engine_fuel
Kia Rio X-line,economy,petrol,156.03245180846363,4.512931034482759,0.36,3.0500000000000003,17.275590551181104,8.120689655172415,34,839,9.802999999999999,-0.0,-0.0,engine_check
Kia Rio X,economy,petrol,116.0,4.567126436781609,0.1,3.2794117647058822,15.34862385321101,8.129310344827585,34,803,51.073,30.486,38.6325,wheel_shake
VW Polo,economy,petrol,109.91340936660404,4.479597701149426,0.1,4.05,8.635838150289016,7.853448275862069,34,943,37.006,1.1,1.099,gear_stick
VW Polo,economy,petrol,181.6296675817976,4.075402298850575,0.1,2.6882352941176473,8.680232558139535,7.86551724137931,34,806,33.791000000000004,4.006,-2.9185000000000003,engine_overheat
Renault Kaptur,standart,petrol,131.5601460220393,5.445229885057471,0.37,4.5588235294117645,7.402298850574713,7.894827586206897,34,1026,29.006,-3.292,2.712,break_bug
Renault Sandero,standart,petrol,187.0,4.673218390804598,0.1,3.138235294117647,18.376,8.152298850574713,34,821,60.159,13.392,42.268499999999996,another_bug
Kia Rio X,economy,petrol,194.0,4.74683908045977,0.1,3.6911764705882355,14.704347826086957,7.9798850574712645,34,834,120.746,2.013,17.5755,another_bug
Smart Coupe,economy,petrol,120.8184660589458,4.573448275862069,0.54,4.120588235294117,16.983333333333334,8.058620689655173,34,902,14.101,0.0,-0.001,wheel_shake
Mini Cooper,business,petrol,111.31206370407529,4.418218390804598,0.1,2.976470588235294,9.235632183908047,7.891954022988506,34,833,79.389,3.367,-2.3289999999999997,gear_stick
Hyundai Solaris,economy,petrol,170.0,4.516896551724138,0.1,3.8676470588235294,9.3121387283237,7.790229885057471,34,801,53.292,7.796,0.7645,engine_overheat
Kia Rio X,economy,petrol,189.1239742348236,4.2555172413793105,0.1,3.235294117647059,7.212643678160919,7.975862068965517,34,910,39.056,0.028,20.12375,engine_ignition
Hyundai Solaris,economy,petrol,122.7288694259307,4.576551724137931,0.1,3.7088235294117644,16.11304347826087,8.077586206896552,34,998,12.899999999999999,-0.0,0.0,wheel_shake
Smart Coupe,economy,petrol,199.0605563103869,4.056609195402299,0.0,4.008823529411765,7.402298850574713,7.987931034482759,34,885,43.113,5.111,14.95775,electro_bug
Skoda Rapid,economy,petrol,197.91165934167572,4.067931034482759,0.1,3.429411764705882,9.138728323699421,7.872413793103448,34,916,35.009,4.365,-1.56275,engine_overheat
Kia Rio X,economy,petrol,188.1863287623172,4.24632183908046,0.1,3.591176470588235,7.362068965517241,7.986781609195402,34,1004,58.632999999999996,0.907,33.931,engine_ignition
Kia Sportage,standart,petrol,106.55324987378296,4.2267816091954025,0.1,3.3147058823529414,8.82183908045977,7.798275862068966,34,850,36.006,4.387,4.395,gear_stick
Audi A3,premium,petrol,122.23482458899034,5.360574712643678,0.1,3.144117647058824,7.241379310344827,8.086206896551724,34,894,68.57,5.781,11.45525,break_bug
Renault Kaptur,standart,petrol,200.0,4.6129310344827585,0.27,3.4529411764705884,19.34710743801653,8.123563218390805,34,855,56.685,-14.033,-2.6157500000000002,another_bug
Smart Coupe,economy,petrol,195.04778556322532,4.695919540229886,0.1,3.179411764705882,16.921739130434784,8.032183908045976,34,872,44.933,-11.835,3.4945,another_bug
Renault Kaptur,standart,petrol,150.1721763780557,4.439655172413793,0.1,2.361764705882353,16.76991150442478,8.124137931034483,34,857,61.611,6.176,5.5455000000000005,engine_check
Kia Rio X,economy,petrol,156.0,4.761264367816092,0.1,3.338235294117647,17.875,8.08103448275862,34,924,65.656,1.067,7.782,engine_check
Smart ForFour,economy,petrol,109.04047749823656,5.298793103448276,0.1,3.6029411764705883,7.655172413793103,8.025862068965518,34,858,95.79400000000001,2.916,10.33575,break_bug
VW Polo,economy,petrol,170.73754945808653,4.49896551724138,0.0,2.7323529411764707,7.265895953757226,8.003448275862068,34,914,51.293,1.363,9.89625,electro_bug
Kia Rio X,economy,petrol,182.05330398041227,4.266379310344828,0.1,4.017647058823529,18.41269841269841,8.051149425287356,34,979,55.474000000000004,-0.681,5.2325,engine_fuel
Smart Coupe,economy,petrol,97.43197312709076,4.578218390804598,0.4,3.552941176470588,9.401162790697674,7.816091954022989,34,807,29.025,-26.342,2.668,gear_stick
Renault Sandero,standart,petrol,189.415752709356,4.493448275862069,0.1,4.3088235294117645,14.097560975609756,8.149425287356323,34,935,58.0,-0.954,1.41225,another_bug
VW Polo,economy,petrol,198.3672318203993,3.9573563218390806,0.1,3.4441176470588233,9.473988439306359,7.794827586206896,34,761,31.948999999999998,9.159,0.6305000000000001,engine_overheat
Renault Sandero,standart,petrol,175.26045288446076,4.210172413793104,0.1,3.158823529411765,7.919540229885057,8.004597701149425,34,776,42.208,3.168,9.172500000000001,engine_ignition
Kia Rio X-line,economy,petrol,166.50377958807002,3.964655172413793,0.1,2.7529411764705882,16.982456140350877,8.067816091954024,34,899,36.479,-0.189,14.9875,engine_fuel
Hyundai Solaris,economy,petrol,190.44310647145437,4.1417816091954025,0.1,2.888235294117647,7.827586206896552,7.998850574712644,34,897,15.299,-0.0,-0.001,engine_ignition
VW Polo,economy,petrol,125.75424712148347,4.424367816091954,0.1,2.9647058823529413,9.145348837209303,7.844827586206897,34,895,73.591,1.122,-7.1985,gear_stick
Renault Sandero,standart,petrol,120.54581590443644,4.691149425287357,0.1,4.082352941176471,9.132947976878613,7.863793103448276,34,699,8.001,-0.0,0.001,gear_stick
Smart ForFour,economy,petrol,192.18985292854663,4.028448275862069,0.1,3.7735294117647062,9.17816091954023,7.845977011494253,34,832,62.721000000000004,8.876,15.7965,engine_overheat
Renault Kaptur,standart,petrol,120.80121986750424,4.707356321839081,0.1,4.214705882352941,8.720930232558139,7.8816091954023,34,950,80.106,-14.586,-2.83575,gear_stick
Renault Sandero,standart,petrol,199.59807184750107,4.18867816091954,0.0,2.8323529411764703,7.350574712643678,8.00919540229885,34,830,52.684,0.124,8.8475,electro_bug
Kia Rio X-line,economy,petrol,200.0,4.182816091954023,0.0,3.2294117647058824,7.312138728323699,8.052873563218391,34,883,39.012,-1.231,6.4407499999999995,electro_bug
Kia Rio X-line,economy,petrol,188.0051985181376,4.397068965517241,0.1,3.1323529411764706,8.971098265895954,7.804597701149425,34,761,71.339,14.516,9.73675,engine_overheat
Renault Kaptur,standart,petrol,200.0,4.451896551724138,0.0,3.5617647058823527,7.011560693641618,7.950574712643679,34,885,57.129999999999995,-0.295,24.031,electro_bug
Smart Coupe,economy,petrol,147.0,4.7346551724137935,0.32,2.3676470588235294,14.730434782608695,8.117816091954023,34,987,70.878,-3.686,21.57125,engine_check
Kia Rio X-line,economy,petrol,115.50610409218208,5.473448275862069,0.1,3.1029411764705883,7.758620689655173,8.036206896551723,34,945,7.801,-0.0,0.001,break_bug
Renault Sandero,standart,petrol,116.54473072996429,5.509942528735633,0.91,3.8823529411764706,7.448275862068965,7.970689655172414,34,930,63.119,1.905,8.7515,break_bug
VW Tiguan,economy,petrol,109.96395808329794,5.205114942528736,0.1,4.670588235294118,6.655172413793103,7.918390804597701,34,1138,29.019,0.493,0.49575,break_bug
Hyundai Solaris,economy,petrol,205.83812990827357,4.187068965517241,0.0,3.4970588235294118,7.931034482758621,8.046551724137931,34,912,59.467,5.577,-12.161999999999999,electro_bug
Kia Rio X,economy,petrol,198.8148672077672,3.861034482758621,0.1,2.661764705882353,8.959302325581396,7.847126436781609,34,833,31.801000000000002,2.505,3.5995,engine_overheat
MINI CooperSE,business,electro,183.5018292447652,4.035689655172414,0.1,3.764705882352941,9.442528735632184,7.958620689655172,34,910,32.187,9.705,4.11575,engine_overheat
Hyundai Solaris,economy,petrol,160.0,4.535862068965518,0.1,3.682352941176471,14.14406779661017,8.122413793103448,34,845,9.002,0.0,0.001,another_bug
VW Polo VI,economy,petrol,193.7577946890529,3.9932758620689657,0.1,3.9470588235294115,9.804597701149426,7.879310344827586,34,774,61.31,4.437,-2.4095,engine_overheat
Nissan Qashqai,standart,petrol,178.45263308479238,4.528218390804597,0.1,4.329411764705882,9.086206896551724,7.872413793103448,34,994,34.071,2.08,-3.0549999999999997,engine_overheat
Audi A3,premium,petrol,172.2095915259032,3.9017816091954023,0.1,3.4176470588235297,15.754098360655737,8.208045977011494,34,879,54.686,-2.103,15.4545,engine_fuel
Kia Rio X-line,economy,petrol,173.215408376813,4.774597701149425,0.11,3.0088235294117647,15.968253968253968,8.07183908045977,34,922,74.893,21.797,10.4405,engine_check
Renault Sandero,standart,petrol,105.36079543684396,5.390114942528736,0.1,3.6352941176470592,7.591954022988506,8.017241379310345,34,828,29.009,-24.471,4.533,break_bug
Skoda Rapid,economy,petrol,122.1054694316433,4.485747126436782,0.1,4.235294117647059,8.908045977011493,7.6770114942528735,34,963,29.011999999999997,2.995,2.99,gear_stick
Kia Rio X-line,economy,petrol,174.7341170781435,4.1451149425287355,0.1,3.9029411764705877,16.48739495798319,8.143103448275863,34,854,14.11,0.0,0.001,engine_fuel
Renault Sandero,standart,petrol,188.36405095379365,4.200057471264367,0.1,3.5,9.38728323699422,7.818390804597701,34,855,46.631,-6.192,16.8475,engine_overheat
Smart ForTwo,economy,petrol,188.59922276244063,4.126149425287356,0.1,2.7235294117647055,7.183908045977011,7.993678160919541,34,936,15.131,0.0,0.0,engine_ignition
VW Polo,economy,petrol,168.83702336818885,4.530287356321839,0.0,3.914705882352941,7.35632183908046,7.98735632183908,34,822,10.083,0.0,0.03775,electro_bug
Hyundai Solaris,economy,petrol,200.0,4.92051724137931,0.1,3.385294117647059,14.650485436893204,8.016091954022988,34,854,67.624,2.002,16.646,another_bug
VW Polo,economy,petrol,198.9851102790705,4.324885057471264,0.1,3.864705882352941,16.487179487179485,8.02816091954023,34,877,31.820999999999998,2.025,-1.3485,engine_fuel
Renault Sandero,standart,petrol,198.29696172295763,4.195402298850575,0.1,3.7558823529411764,9.201149425287356,7.863793103448276,34,813,31.29,8.893,17.09875,engine_overheat
Kia Rio X,economy,petrol,185.0,4.102528735632184,0.1,2.885294117647059,9.300578034682081,7.854597701149426,34,776,42.558,33.141,22.817249999999998,engine_overheat
VW Polo,economy,petrol,102.36312326002162,4.544942528735633,0.1,4.1000000000000005,8.477011494252874,7.820114942528736,34,843,49.604,-23.813,-10.026,gear_stick
Nissan Qashqai,standart,petrol,192.41429611730396,3.529885057471265,0.1,3.5205882352941176,7.459770114942529,7.954022988505747,34,986,74.36999999999999,-0.099,50.542500000000004,engine_ignition
Kia Rio X,economy,petrol,200.0,4.863620689655172,0.33,3.6470588235294117,16.283185840707965,8.071264367816093,34,796,55.024,3.707,1.1245,another_bug
Hyundai Solaris,economy,petrol,154.87538931035277,4.605114942528735,0.36,2.597058823529412,15.635593220338983,8.140229885057472,34,766,16.402,0.0,0.0,engine_check
Renault Sandero,standart,petrol,126.3256663200996,5.334597701149425,0.23,3.4558823529411766,6.848837209302325,7.9637931034482765,34,800,49.689,4.1,-1.174,break_bug
VW Polo,economy,petrol,182.60548182164564,4.439137931034483,0.1,3.4558823529411766,9.23121387283237,7.841379310344828,34,877,59.971,16.125,13.3125,engine_overheat
Hyundai Solaris,economy,petrol,191.6858360156125,4.257068965517242,0.1,2.7588235294117647,6.925287356321839,8.008045977011495,34,794,51.189,1.975,34.911,engine_ignition
Renault Sandero,standart,petrol,195.7886198147718,3.9186781609195402,0.1,3.3676470588235294,6.2298850574712645,7.9655172413793105,34,836,49.956999999999994,-1.169,13.47325,engine_ignition
Smart ForTwo,economy,petrol,185.3886457839289,4.144597701149425,0.0,3.476470588235294,7.9655172413793105,8.035057471264368,34,851,10.078,-0.0,0.03375,electro_bug
Renault Sandero,standart,petrol,176.0,4.5776436781609195,0.1,3.2088235294117644,17.51145038167939,8.155747126436781,34,841,9.001999999999999,-0.0,-0.0,another_bug
VW Tiguan,economy,petrol,200.0,4.118850574712644,0.0,3.697058823529412,7.316091954022989,8.011494252873563,34,807,9.077,-0.0,0.03375,electro_bug
VW Polo,economy,petrol,120.95810584961303,4.793448275862069,0.26,3.3441176470588236,16.034782608695654,8.128735632183908,34,810,53.946000000000005,-1.249,-3.23125,wheel_shake
Kia Sportage,standart,petrol,200.0,4.89264367816092,0.51,3.1852941176470586,15.570175438596491,8.078735632183909,34,939,64.768,0.557,-16.24675,another_bug
Smart ForFour,economy,petrol,177.0,4.351896551724138,0.1,2.738235294117647,7.258620689655173,7.988505747126437,34,1010,15.13,0.0,-0.001,engine_ignition
BMW 320i,business,petrol,161.5654994070024,4.582988505747127,0.1,2.9970588235294118,19.689655172413794,8.205172413793104,34,889,68.308,0.966,-2.8975,engine_check
Hyundai Solaris,economy,petrol,199.79393727821412,4.296091954022988,0.1,3.6029411764705883,6.7988505747126435,7.989655172413793,34,855,49.795,-3.968,6.715,engine_ignition
Smart Coupe,economy,petrol,175.78415638822744,4.081609195402299,0.1,4.311764705882353,14.558333333333334,8.082183908045977,34,837,42.765,0.77,21.18775,engine_fuel
Renault Kaptur,standart,petrol,186.8551540768896,3.839137931034483,0.1,3.4911764705882353,8.379310344827585,7.705747126436782,34,760,56.554,18.046,7.518750000000001,engine_overheat
Hyundai Solaris,economy,petrol,189.39818852180747,4.783735632183908,0.1,4.414705882352941,15.379310344827585,8.060344827586206,34,1076,15.001,-0.0,-0.0,another_bug
Skoda Rapid,economy,petrol,116.05664529808578,5.327011494252873,0.1,3.6705882352941175,7.132947976878612,7.955172413793104,34,972,92.52199999999999,-28.766,12.438500000000001,break_bug
Kia Rio,economy,petrol,169.799549392458,4.0778160919540225,0.1,4.261764705882353,14.450381679389313,8.045402298850576,34,925,42.696000000000005,4.415,25.321,engine_fuel
Renault Kaptur,standart,petrol,185.67124869690383,3.8410919540229886,0.1,3.988235294117647,9.137931034482758,7.820689655172414,34,864,44.41,8.505,1.1025,engine_overheat
VW Polo,economy,petrol,191.01309196149637,4.045689655172414,0.1,3.235294117647059,6.82183908045977,7.937931034482759,34,885,47.967000000000006,-1.276,33.68025,engine_ignition
Smart Coupe,economy,petrol,115.25614587701348,4.593448275862069,0.1,3.3441176470588236,9.827586206896552,7.934482758620689,34,892,29.016000000000002,-3.974,3.032,gear_stick
VW Tiguan,economy,petrol,128.15571508801298,5.289022988505747,0.1,3.7205882352941178,6.936781609195402,8.00287356321839,34,845,106.441,-21.857,-12.659749999999999,break_bug
Renault Sandero,standart,petrol,186.0,4.206206896551724,0.0,4.05,7.810344827586207,8.022988505747126,34,983,10.089,-0.0,0.04575,electro_bug
Nissan Qashqai,standart,petrol,175.1079929943372,4.181091954022988,0.1,4.323529411764706,17.666666666666668,8.087356321839081,34,903,42.836000000000006,-2.929,14.268,engine_fuel
Nissan Qashqai,standart,petrol,108.6696585193169,4.749310344827586,0.21,2.638235294117647,8.913793103448276,7.8,34,823,61.959,-19.681,2.96575,gear_stick
Renault Sandero,standart,petrol,191.06327878463415,4.121609195402299,0.1,3.1294117647058823,7.994252873563219,7.924712643678162,34,809,74.578,-2.204,50.4485,engine_ignition
Mercedes-Benz GLC,business,petrol,167.39570123846588,4.318390804597701,0.0,4.073529411764706,8.827586206896552,8.445977011494252,34,853,52.454,0.456,19.908250000000002,electro_bug
Skoda Rapid,economy,petrol,181.6943327964741,3.6567241379310342,0.1,3.1088235294117648,15.264957264957266,8.185057471264368,34,854,15.639,-0.0,0.001,engine_fuel
Nissan Qashqai,standart,petrol,174.54785166469546,4.262816091954023,0.27,2.5088235294117647,19.105263157894736,8.039655172413793,34,917,74.459,2.878,15.08025,engine_check
Renault Kaptur,standart,petrol,182.127664131151,4.216436781609195,0.1,3.0588235294117645,7.206896551724138,8.080459770114942,34,994,41.451,-0.195,15.83925,engine_ignition
Kia Rio X-line,economy,petrol,110.33558001087742,5.262528735632183,0.25,3.738235294117647,7.304597701149425,7.975862068965517,34,909,29.008,-24.678,0.331,break_bug
Hyundai Solaris,economy,petrol,197.3191227323992,4.2762643678160925,0.1,4.5323529411764705,9.413793103448276,7.909770114942528,34,1085,27.889,12.937,4.050000000000001,engine_overheat
Kia Sportage,standart,petrol,152.64933037249136,4.510344827586207,0.1,2.947058823529412,16.78813559322034,8.02183908045977,34,867,16.401,0.0,0.0,engine_check
Skoda Rapid,economy,petrol,158.0,4.521954022988506,0.1,2.8147058823529414,16.88135593220339,8.178735632183907,34,885,35.413,14.21,-1.50375,engine_check
Nissan Qashqai,standart,petrol,184.7891902097649,4.064310344827586,0.1,3.4441176470588233,7.488505747126437,7.983908045977012,34,992,79.33,-2.206,28.564,engine_ignition
Renault Kaptur,standart,petrol,202.24119499455588,4.224137931034483,0.0,3.65,7.086206896551724,8.026436781609195,34,806,10.09,-0.0,0.045,electro_bug
Nissan Qashqai,standart,petrol,101.45653733303206,4.480114942528735,0.1,4.055882352941176,9.132947976878613,7.883333333333334,34,853,100.517,-66.945,-17.44225,gear_stick
Hyundai Solaris,economy,petrol,200.56618325405597,4.021034482758621,0.1,3.75,17.704918032786885,8.09712643678161,34,965,14.282,-0.0,0.0,engine_fuel
Kia Rio,economy,petrol,197.70836371019536,4.187413793103448,0.1,2.614705882352941,7.120689655172414,7.986781609195402,34,1019,56.611000000000004,0.738,34.1725,engine_ignition
Smart ForFour,economy,petrol,184.11913679748452,4.136954022988506,0.1,2.9941176470588236,7.017241379310345,8.016091954022988,34,950,60.959,-1.63,23.30575,engine_ignition
Renault Sandero,standart,petrol,112.8328011088516,5.387298850574712,0.1,3.2705882352941176,6.752873563218391,7.9270114942528735,34,830,8.9,-0.0,0.001,break_bug
Nissan Qashqai,standart,petrol,106.227971840157,4.634080459770115,0.1,3.052941176470588,8.895348837209303,7.816666666666666,34,877,29.017000000000003,-1.561,2.443,gear_stick
Smart ForFour,economy,petrol,109.30986043618326,5.43919540229885,0.1,4.338235294117647,8.023121387283236,8.082758620689656,34,854,57.635999999999996,-22.645,10.0945,break_bug
VW Tiguan,economy,petrol,110.49796735345028,4.267701149425288,0.1,3.6294117647058823,8.873563218390805,7.851149425287356,34,877,96.18900000000001,-39.655,-20.738,gear_stick
